00:37:44: Edge Data
00:37:44: ---------
00:37:44: Triangle 300 = {indexSet=0, vertexSet=0, v0=602, v1=603, v2=600}
00:37:44: Triangle 301 = {indexSet=0, vertexSet=0, v0=603, v1=601, v2=600}
00:37:44: Triangle 302 = {indexSet=0, vertexSet=0, v0=606, v1=607, v2=604}
00:37:44: Triangle 303 = {indexSet=0, vertexSet=0, v0=607, v1=605, v2=604}
00:37:44: Triangle 304 = {indexSet=0, vertexSet=0, v0=610, v1=611, v2=608}
00:37:44: Triangle 305 = {indexSet=0, vertexSet=0, v0=611, v1=609, v2=608}
00:37:44: Triangle 306 = {indexSet=0, vertexSet=0, v0=614, v1=615, v2=612}
00:37:44: Triangle 307 = {indexSet=0, vertexSet=0, v0=615, v1=613, v2=612}
00:37:44: Triangle 308 = {indexSet=0, vertexSet=0, v0=618, v1=619, v2=616}
00:37:44: Triangle 309 = {indexSet=0, vertexSet=0, v0=619, v1=617, v2=616}
00:37:44: Triangle 310 = {indexSet=0, vertexSet=0, v0=622, v1=623, v2=620}
00:37:44: Triangle 311 = {indexSet=0, vertexSet=0, v0=623, v1=621, v2=620}
00:37:44: Triangle 312 = {indexSet=0, vertexSet=0, v0=626, v1=627, v2=624}
00:37:44: Triangle 313 = {indexSet=0, vertexSet=0, v0=627, v1=625, v2=624}
00:37:44: Triangle 314 = {indexSet=0, vertexSet=0, v0=630, v1=631, v2=628}
00:37:44: Triangle 315 = {indexSet=0, vertexSet=0, v0=631, v1=629, v2=628}
00:37:44: Triangle 316 = {indexSet=0, vertexSet=0, v0=634, v1=635, v2=632}
00:37:44: Triangle 317 = {indexSet=0, vertexSet=0, v0=635, v1=633, v2=632}
00:37:44: Triangle 318 = {indexSet=0, vertexSet=0, v0=638, v1=639, v2=636}
00:37:44: Triangle 319 = {indexSet=0, vertexSet=0, v0=639, v1=637, v2=636}
00:37:44: Triangle 320 = {indexSet=0, vertexSet=0, v0=642, v1=643, v2=640}
00:37:44: Triangle 321 = {indexSet=0, vertexSet=0, v0=643, v1=641, v2=640}
00:37:44: Triangle 322 = {indexSet=0, vertexSet=0, v0=646, v1=647, v2=644}
00:37:44: Triangle 323 = {indexSet=0, vertexSet=0, v0=647, v1=645, v2=644}
00:37:44: Triangle 324 = {indexSet=0, vertexSet=0, v0=650, v1=651, v2=648}
00:37:44: Triangle 325 = {indexSet=0, vertexSet=0, v0=651, v1=649, v2=648}
00:37:44: Triangle 326 = {indexSet=0, vertexSet=0, v0=654, v1=655, v2=652}
00:37:44: Triangle 327 = {indexSet=0, vertexSet=0, v0=655, v1=653, v2=652}
00:37:44: Triangle 328 = {indexSet=0, vertexSet=0, v0=658, v1=659, v2=656}
00:37:44: Triangle 329 = {indexSet=0, vertexSet=0, v0=659, v1=657, v2=656}
00:37:44: Triangle 330 = {indexSet=0, vertexSet=0, v0=662, v1=663, v2=660}
00:37:44: Triangle 331 = {indexSet=0, vertexSet=0, v0=663, v1=661, v2=660}
00:37:44: Triangle 332 = {indexSet=0, vertexSet=0, v0=666, v1=667, v2=664}
00:37:44: Triangle 333 = {indexSet=0, vertexSet=0, v0=667, v1=665, v2=664}
00:37:44: Triangle 334 = {indexSet=0, vertexSet=0, v0=670, v1=671, v2=668}
00:37:44: Triangle 335 = {indexSet=0, vertexSet=0, v0=671, v1=669, v2=668}
00:37:44: Triangle 336 = {indexSet=0, vertexSet=0, v0=674, v1=675, v2=672}
00:37:44: Triangle 337 = {indexSet=0, vertexSet=0, v0=675, v1=673, v2=672}
00:37:44: Triangle 338 = {indexSet=0, vertexSet=0, v0=678, v1=679, v2=676}
00:37:44: Triangle 339 = {indexSet=0, vertexSet=0, v0=679, v1=677, v2=676}
00:37:44: Triangle 340 = {indexSet=0, vertexSet=0, v0=682, v1=683, v2=680}
00:37:44: Triangle 341 = {indexSet=0, vertexSet=0, v0=683, v1=681, v2=680}
00:37:44: Triangle 342 = {indexSet=0, vertexSet=0, v0=686, v1=687, v2=684}
00:37:44: Triangle 343 = {indexSet=0, vertexSet=0, v0=687, v1=685, v2=684}
00:37:44: Triangle 344 = {indexSet=0, vertexSet=0, v0=690, v1=691, v2=688}
00:37:44: Triangle 345 = {indexSet=0, vertexSet=0, v0=691, v1=689, v2=688}
00:37:44: Triangle 346 = {indexSet=0, vertexSet=0, v0=694, v1=695, v2=692}
00:37:44: Triangle 347 = {indexSet=0, vertexSet=0, v0=695, v1=693, v2=692}
00:37:44: Triangle 348 = {indexSet=0, vertexSet=0, v0=698, v1=699, v2=696}
00:37:44: Triangle 349 = {indexSet=0, vertexSet=0, v0=699, v1=697, v2=696}
00:37:44: Triangle 350 = {indexSet=0, vertexSet=0, v0=702, v1=703, v2=700}
00:37:44: Triangle 351 = {indexSet=0, vertexSet=0, v0=703, v1=701, v2=700}
00:37:44: Triangle 352 = {indexSet=0, vertexSet=0, v0=706, v1=707, v2=704}
00:37:44: Triangle 353 = {indexSet=0, vertexSet=0, v0=707, v1=705, v2=704}
00:37:44: Triangle 354 = {indexSet=0, vertexSet=0, v0=710, v1=711, v2=708}
00:37:44: Triangle 355 = {indexSet=0, vertexSet=0, v0=711, v1=709, v2=708}
00:37:44: Triangle 356 = {indexSet=0, vertexSet=0, v0=714, v1=715, v2=712}
00:37:44: Triangle 357 = {indexSet=0, vertexSet=0, v0=715, v1=713, v2=712}
00:37:44: Triangle 358 = {indexSet=0, vertexSet=0, v0=718, v1=719, v2=716}
00:37:44: Triangle 359 = {indexSet=0, vertexSet=0, v0=719, v1=717, v2=716}
00:37:44: Triangle 360 = {indexSet=0, vertexSet=0, v0=722, v1=723, v2=720}
00:37:44: Triangle 361 = {indexSet=0, vertexSet=0, v0=723, v1=721, v2=720}
00:37:44: Triangle 362 = {indexSet=0, vertexSet=0, v0=726, v1=727, v2=724}
00:37:44: Triangle 363 = {indexSet=0, vertexSet=0, v0=727, v1=725, v2=724}
00:37:44: Triangle 364 = {indexSet=0, vertexSet=0, v0=730, v1=731, v2=728}
00:37:44: Triangle 365 = {indexSet=0, vertexSet=0, v0=731, v1=729, v2=728}
00:37:44: Triangle 366 = {indexSet=0, vertexSet=0, v0=734, v1=735, v2=732}
00:37:44: Triangle 367 = {indexSet=0, vertexSet=0, v0=735, v1=733, v2=732}
00:37:44: Triangle 368 = {indexSet=0, vertexSet=0, v0=738, v1=739, v2=736}
00:37:44: Triangle 369 = {indexSet=0, vertexSet=0, v0=739, v1=737, v2=736}
00:37:44: Triangle 370 = {indexSet=0, vertexSet=0, v0=742, v1=743, v2=740}
00:37:44: Triangle 371 = {indexSet=0, vertexSet=0, v0=743, v1=741, v2=740}
00:37:44: Triangle 372 = {indexSet=0, vertexSet=0, v0=746, v1=747, v2=744}
00:37:44: Triangle 373 = {indexSet=0, vertexSet=0, v0=747, v1=745, v2=744}
00:37:44: Triangle 374 = {indexSet=0, vertexSet=0, v0=750, v1=751, v2=748}
00:37:44: Triangle 375 = {indexSet=0, vertexSet=0, v0=751, v1=749, v2=748}
00:37:44: Triangle 376 = {indexSet=0, vertexSet=0, v0=754, v1=755, v2=752}
00:37:44: Triangle 377 = {indexSet=0, vertexSet=0, v0=755, v1=753, v2=752}
00:37:44: Triangle 378 = {indexSet=0, vertexSet=0, v0=758, v1=759, v2=756}
00:37:44: Triangle 379 = {indexSet=0, vertexSet=0, v0=759, v1=757, v2=756}
00:37:44: Triangle 380 = {indexSet=0, vertexSet=0, v0=762, v1=763, v2=760}
00:37:44: Triangle 381 = {indexSet=0, vertexSet=0, v0=763, v1=761, v2=760}
00:37:44: Triangle 382 = {indexSet=0, vertexSet=0, v0=766, v1=767, v2=764}
00:37:44: Triangle 383 = {indexSet=0, vertexSet=0, v0=767, v1=765, v2=764}
00:37:44: Triangle 384 = {indexSet=0, vertexSet=0, v0=770, v1=771, v2=768}
00:37:44: Triangle 385 = {indexSet=0, vertexSet=0, v0=771, v1=769, v2=768}
00:37:44: Triangle 386 = {indexSet=0, vertexSet=0, v0=774, v1=775, v2=772}
00:37:44: Triangle 387 = {indexSet=0, vertexSet=0, v0=775, v1=773, v2=772}
00:37:44: Triangle 388 = {indexSet=0, vertexSet=0, v0=778, v1=779, v2=776}
00:37:44: Triangle 389 = {indexSet=0, vertexSet=0, v0=779, v1=777, v2=776}
00:37:44: Triangle 390 = {indexSet=0, vertexSet=0, v0=782, v1=783, v2=780}
00:37:44: Triangle 391 = {indexSet=0, vertexSet=0, v0=783, v1=781, v2=780}
00:37:44: Triangle 392 = {indexSet=0, vertexSet=0, v0=786, v1=787, v2=784}
00:37:44: Triangle 393 = {indexSet=0, vertexSet=0, v0=787, v1=785, v2=784}
00:37:44: Triangle 394 = {indexSet=0, vertexSet=0, v0=790, v1=791, v2=788}
00:37:44: Triangle 395 = {indexSet=0, vertexSet=0, v0=791, v1=789, v2=788}
00:37:44: Triangle 396 = {indexSet=0, vertexSet=0, v0=794, v1=795, v2=792}
00:37:44: Triangle 397 = {indexSet=0, vertexSet=0, v0=795, v1=793, v2=792}
00:37:44: Triangle 398 = {indexSet=0, vertexSet=0, v0=798, v1=799, v2=796}
00:37:44: Triangle 399 = {indexSet=0, vertexSet=0, v0=799, v1=797, v2=796}
00:37:44: Triangle 400 = {indexSet=0, vertexSet=0, v0=802, v1=803, v2=800}
00:37:44: Triangle 401 = {indexSet=0, vertexSet=0, v0=803, v1=801, v2=800}
00:37:44: Triangle 402 = {indexSet=0, vertexSet=0, v0=806, v1=807, v2=804}
00:37:44: Triangle 403 = {indexSet=0, vertexSet=0, v0=807, v1=805, v2=804}
00:37:44: Triangle 404 = {indexSet=0, vertexSet=0, v0=810, v1=811, v2=808}
00:37:44: Triangle 405 = {indexSet=0, vertexSet=0, v0=811, v1=809, v2=808}
00:37:44: Triangle 406 = {indexSet=0, vertexSet=0, v0=814, v1=815, v2=812}
00:37:44: Triangle 407 = {indexSet=0, vertexSet=0, v0=815, v1=813, v2=812}
00:37:44: Triangle 408 = {indexSet=0, vertexSet=0, v0=818, v1=819, v2=816}
00:37:44: Triangle 409 = {indexSet=0, vertexSet=0, v0=819, v1=817, v2=816}
00:37:44: Triangle 410 = {indexSet=0, vertexSet=0, v0=822, v1=823, v2=820}
00:37:44: Triangle 411 = {indexSet=0, vertexSet=0, v0=823, v1=821, v2=820}
00:37:44: Triangle 412 = {indexSet=0, vertexSet=0, v0=826, v1=827, v2=824}
00:37:44: Triangle 413 = {indexSet=0, vertexSet=0, v0=827, v1=825, v2=824}
00:37:44: Triangle 414 = {indexSet=0, vertexSet=0, v0=830, v1=831, v2=828}
00:37:44: Triangle 415 = {indexSet=0, vertexSet=0, v0=831, v1=829, v2=828}
00:37:44: Triangle 416 = {indexSet=0, vertexSet=0, v0=834, v1=835, v2=832}
00:37:44: Triangle 417 = {indexSet=0, vertexSet=0, v0=835, v1=833, v2=832}
00:37:44: Triangle 418 = {indexSet=0, vertexSet=0, v0=838, v1=839, v2=836}
00:37:44: Triangle 419 = {indexSet=0, vertexSet=0, v0=839, v1=837, v2=836}
00:37:44: Triangle 420 = {indexSet=0, vertexSet=0, v0=842, v1=843, v2=840}
00:37:44: Triangle 421 = {indexSet=0, vertexSet=0, v0=843, v1=841, v2=840}
00:37:44: Triangle 422 = {indexSet=0, vertexSet=0, v0=846, v1=847, v2=844}
00:37:44: Triangle 423 = {indexSet=0, vertexSet=0, v0=847, v1=845, v2=844}
00:37:44: Triangle 424 = {indexSet=0, vertexSet=0, v0=850, v1=851, v2=848}
00:37:44: Triangle 425 = {indexSet=0, vertexSet=0, v0=851, v1=849, v2=848}
00:37:44: Triangle 426 = {indexSet=0, vertexSet=0, v0=854, v1=855, v2=852}
00:37:44: Triangle 427 = {indexSet=0, vertexSet=0, v0=855, v1=853, v2=852}
00:37:44: Triangle 428 = {indexSet=0, vertexSet=0, v0=858, v1=859, v2=856}
00:37:44: Triangle 429 = {indexSet=0, vertexSet=0, v0=859, v1=857, v2=856}
00:37:44: Triangle 430 = {indexSet=0, vertexSet=0, v0=862, v1=863, v2=860}
00:37:44: Triangle 431 = {indexSet=0, vertexSet=0, v0=863, v1=861, v2=860}
00:37:44: Triangle 432 = {indexSet=0, vertexSet=0, v0=866, v1=867, v2=864}
00:37:44: Triangle 433 = {indexSet=0, vertexSet=0, v0=867, v1=865, v2=864}
00:37:44: Triangle 434 = {indexSet=0, vertexSet=0, v0=870, v1=871, v2=868}
00:37:44: Triangle 435 = {indexSet=0, vertexSet=0, v0=871, v1=869, v2=868}
00:37:44: Triangle 436 = {indexSet=0, vertexSet=0, v0=874, v1=875, v2=872}
00:37:44: Triangle 437 = {indexSet=0, vertexSet=0, v0=875, v1=873, v2=872}
00:37:44: Triangle 438 = {indexSet=0, vertexSet=0, v0=878, v1=879, v2=876}
00:37:44: Triangle 439 = {indexSet=0, vertexSet=0, v0=879, v1=877, v2=876}
00:37:44: Triangle 440 = {indexSet=0, vertexSet=0, v0=882, v1=883, v2=880}
00:37:44: Triangle 441 = {indexSet=0, vertexSet=0, v0=883, v1=881, v2=880}
00:37:44: Triangle 442 = {indexSet=0, vertexSet=0, v0=886, v1=887, v2=884}
00:37:44: Triangle 443 = {indexSet=0, vertexSet=0, v0=887, v1=885, v2=884}
00:37:44: Triangle 444 = {indexSet=0, vertexSet=0, v0=890, v1=891, v2=888}
00:37:44: Triangle 445 = {indexSet=0, vertexSet=0, v0=891, v1=889, v2=888}
00:37:44: Triangle 446 = {indexSet=0, vertexSet=0, v0=894, v1=895, v2=892}
00:37:44: Triangle 447 = {indexSet=0, vertexSet=0, v0=895, v1=893, v2=892}
00:37:44: Triangle 448 = {indexSet=0, vertexSet=0, v0=898, v1=899, v2=896}
00:37:44: Triangle 449 = {indexSet=0, vertexSet=0, v0=899, v1=897, v2=896}
00:37:44: Triangle 450 = {indexSet=0, vertexSet=0, v0=902, v1=903, v2=900}
00:37:44: Triangle 451 = {indexSet=0, vertexSet=0, v0=903, v1=901, v2=900}
00:37:44: Triangle 452 = {indexSet=0, vertexSet=0, v0=906, v1=907, v2=904}
00:37:44: Triangle 453 = {indexSet=0, vertexSet=0, v0=907, v1=905, v2=904}
00:37:44: Triangle 454 = {indexSet=0, vertexSet=0, v0=910, v1=911, v2=908}
00:37:44: Triangle 455 = {indexSet=0, vertexSet=0, v0=911, v1=909, v2=908}
00:37:44: Triangle 456 = {indexSet=0, vertexSet=0, v0=914, v1=915, v2=912}
00:37:44: Triangle 457 = {indexSet=0, vertexSet=0, v0=915, v1=913, v2=912}
00:37:44: Triangle 458 = {indexSet=0, vertexSet=0, v0=918, v1=919, v2=916}
00:37:44: Triangle 459 = {indexSet=0, vertexSet=0, v0=919, v1=917, v2=916}
00:37:44: Triangle 460 = {indexSet=0, vertexSet=0, v0=922, v1=923, v2=920}
00:37:44: Triangle 461 = {indexSet=0, vertexSet=0, v0=923, v1=921, v2=920}
00:37:44: Triangle 462 = {indexSet=0, vertexSet=0, v0=926, v1=927, v2=924}
00:37:44: Triangle 463 = {indexSet=0, vertexSet=0, v0=927, v1=925, v2=924}
00:37:44: Triangle 464 = {indexSet=0, vertexSet=0, v0=930, v1=931, v2=928}
00:37:44: Triangle 465 = {indexSet=0, vertexSet=0, v0=931, v1=929, v2=928}
00:37:44: Triangle 466 = {indexSet=0, vertexSet=0, v0=934, v1=935, v2=932}
00:37:44: Triangle 467 = {indexSet=0, vertexSet=0, v0=935, v1=933, v2=932}
00:37:44: Triangle 468 = {indexSet=0, vertexSet=0, v0=938, v1=939, v2=936}
00:37:44: Triangle 469 = {indexSet=0, vertexSet=0, v0=939, v1=937, v2=936}
00:37:44: Triangle 470 = {indexSet=0, vertexSet=0, v0=942, v1=943, v2=940}
00:37:44: Triangle 471 = {indexSet=0, vertexSet=0, v0=943, v1=941, v2=940}
00:37:44: Triangle 472 = {indexSet=0, vertexSet=0, v0=946, v1=947, v2=944}
00:37:44: Triangle 473 = {indexSet=0, vertexSet=0, v0=947, v1=945, v2=944}
00:37:44: Triangle 474 = {indexSet=0, vertexSet=0, v0=950, v1=951, v2=948}
00:37:44: Triangle 475 = {indexSet=0, vertexSet=0, v0=951, v1=949, v2=948}
00:37:44: Triangle 476 = {indexSet=0, vertexSet=0, v0=954, v1=955, v2=952}
00:37:44: Triangle 477 = {indexSet=0, vertexSet=0, v0=955, v1=953, v2=952}
00:37:44: Triangle 478 = {indexSet=0, vertexSet=0, v0=958, v1=959, v2=956}
00:37:44: Triangle 479 = {indexSet=0, vertexSet=0, v0=959, v1=957, v2=956}
00:37:44: Triangle 480 = {indexSet=0, vertexSet=0, v0=962, v1=963, v2=960}
00:37:44: Triangle 481 = {indexSet=0, vertexSet=0, v0=963, v1=961, v2=960}
00:37:44: Triangle 482 = {indexSet=0, vertexSet=0, v0=966, v1=967, v2=964}
00:37:44: Triangle 483 = {indexSet=0, vertexSet=0, v0=967, v1=965, v2=964}
00:37:44: Triangle 484 = {indexSet=0, vertexSet=0, v0=970, v1=971, v2=968}
00:37:44: Triangle 485 = {indexSet=0, vertexSet=0, v0=971, v1=969, v2=968}
00:37:44: Triangle 486 = {indexSet=0, vertexSet=0, v0=974, v1=975, v2=972}
00:37:44: Triangle 487 = {indexSet=0, vertexSet=0, v0=975, v1=973, v2=972}
00:37:44: Triangle 488 = {indexSet=0, vertexSet=0, v0=978, v1=979, v2=976}
00:37:44: Triangle 489 = {indexSet=0, vertexSet=0, v0=979, v1=977, v2=976}
00:37:44: Triangle 490 = {indexSet=0, vertexSet=0, v0=982, v1=983, v2=980}
00:37:44: Triangle 491 = {indexSet=0, vertexSet=0, v0=983, v1=981, v2=980}
00:37:44: Triangle 492 = {indexSet=0, vertexSet=0, v0=986, v1=987, v2=984}
00:37:44: Triangle 493 = {indexSet=0, vertexSet=0, v0=987, v1=985, v2=984}
00:37:44: Triangle 494 = {indexSet=0, vertexSet=0, v0=990, v1=991, v2=988}
00:37:44: Triangle 495 = {indexSet=0, vertexSet=0, v0=991, v1=989, v2=988}
00:37:44: Triangle 496 = {indexSet=0, vertexSet=0, v0=994, v1=995, v2=992}
00:37:44: Triangle 497 = {indexSet=0, vertexSet=0, v0=995, v1=993, v2=992}
00:37:44: Triangle 498 = {indexSet=0, vertexSet=0, v0=998, v1=999, v2=996}
00:37:44: Triangle 499 = {indexSet=0, vertexSet=0, v0=999, v1=997, v2=996}
00:37:44: Triangle 500 = {indexSet=0, vertexSet=0, v0=1002, v1=1003, v2=1000}
00:37:44: Triangle 501 = {indexSet=0, vertexSet=0, v0=1003, v1=1001, v2=1000}
00:37:44: Triangle 502 = {indexSet=0, vertexSet=0, v0=1006, v1=1007, v2=1004}
00:37:44: Triangle 503 = {indexSet=0, vertexSet=0, v0=1007, v1=1005, v2=1004}
00:37:44: Triangle 504 = {indexSet=0, vertexSet=0, v0=1010, v1=1011, v2=1008}
00:37:44: Triangle 505 = {indexSet=0, vertexSet=0, v0=1011, v1=1009, v2=1008}
00:37:44: Triangle 506 = {indexSet=0, vertexSet=0, v0=1014, v1=1015, v2=1012}
00:37:44: Triangle 507 = {indexSet=0, vertexSet=0, v0=1015, v1=1013, v2=1012}
00:37:44: Triangle 508 = {indexSet=0, vertexSet=0, v0=1018, v1=1019, v2=1016}
00:37:44: Triangle 509 = {indexSet=0, vertexSet=0, v0=1019, v1=1017, v2=1016}
00:37:44: Triangle 510 = {indexSet=0, vertexSet=0, v0=1022, v1=1023, v2=1020}
00:37:44: Triangle 511 = {indexSet=0, vertexSet=0, v0=1023, v1=1021, v2=1020}
00:37:44: Triangle 512 = {indexSet=0, vertexSet=0, v0=1026, v1=1027, v2=1024}
00:37:44: Triangle 513 = {indexSet=0, vertexSet=0, v0=1027, v1=1025, v2=1024}
00:37:44: Triangle 514 = {indexSet=0, vertexSet=0, v0=1030, v1=1031, v2=1028}
00:37:44: Triangle 515 = {indexSet=0, vertexSet=0, v0=1031, v1=1029, v2=1028}
00:37:44: Triangle 516 = {indexSet=0, vertexSet=0, v0=1034, v1=1035, v2=1032}
00:37:44: Triangle 517 = {indexSet=0, vertexSet=0, v0=1035, v1=1033, v2=1032}
00:37:44: Triangle 518 = {indexSet=0, vertexSet=0, v0=1038, v1=1039, v2=1036}
00:37:44: Triangle 519 = {indexSet=0, vertexSet=0, v0=1039, v1=1037, v2=1036}
00:37:44: Triangle 520 = {indexSet=0, vertexSet=0, v0=1042, v1=1043, v2=1040}
00:37:44: Triangle 521 = {indexSet=0, vertexSet=0, v0=1043, v1=1041, v2=1040}
00:37:44: Triangle 522 = {indexSet=0, vertexSet=0, v0=1046, v1=1047, v2=1044}
00:37:44: Triangle 523 = {indexSet=0, vertexSet=0, v0=1047, v1=1045, v2=1044}
00:37:44: Triangle 524 = {indexSet=0, vertexSet=0, v0=1050, v1=1051, v2=1048}
00:37:44: Triangle 525 = {indexSet=0, vertexSet=0, v0=1051, v1=1049, v2=1048}
00:37:44: Triangle 526 = {indexSet=0, vertexSet=0, v0=1054, v1=1055, v2=1052}
00:37:44: Triangle 527 = {indexSet=0, vertexSet=0, v0=1055, v1=1053, v2=1052}
00:37:44: Triangle 528 = {indexSet=0, vertexSet=0, v0=1058, v1=1059, v2=1056}
00:37:44: Triangle 529 = {indexSet=0, vertexSet=0, v0=1059, v1=1057, v2=1056}
00:37:44: Triangle 530 = {indexSet=0, vertexSet=0, v0=1062, v1=1063, v2=1060}
00:37:44: Triangle 531 = {indexSet=0, vertexSet=0, v0=1063, v1=1061, v2=1060}
00:37:44: Triangle 532 = {indexSet=0, vertexSet=0, v0=1066, v1=1067, v2=1064}
00:37:44: Triangle 533 = {indexSet=0, vertexSet=0, v0=1067, v1=1065, v2=1064}
00:37:44: Triangle 534 = {indexSet=0, vertexSet=0, v0=1070, v1=1071, v2=1068}
00:37:44: Triangle 535 = {indexSet=0, vertexSet=0, v0=1071, v1=1069, v2=1068}
00:37:44: Triangle 536 = {indexSet=0, vertexSet=0, v0=1074, v1=1075, v2=1072}
00:37:44: Triangle 537 = {indexSet=0, vertexSet=0, v0=1075, v1=1073, v2=1072}
00:37:44: Triangle 538 = {indexSet=0, vertexSet=0, v0=1078, v1=1079, v2=1076}
00:37:44: Triangle 539 = {indexSet=0, vertexSet=0, v0=1079, v1=1077, v2=1076}
00:37:44: Triangle 540 = {indexSet=0, vertexSet=0, v0=1082, v1=1083, v2=1080}
00:37:44: Triangle 541 = {indexSet=0, vertexSet=0, v0=1083, v1=1081, v2=1080}
00:37:44: Triangle 542 = {indexSet=0, vertexSet=0, v0=1086, v1=1087, v2=1084}
00:37:44: Triangle 543 = {indexSet=0, vertexSet=0, v0=1087, v1=1085, v2=1084}
00:37:44: Triangle 544 = {indexSet=0, vertexSet=0, v0=1090, v1=1091, v2=1088}
00:37:44: Triangle 545 = {indexSet=0, vertexSet=0, v0=1091, v1=1089, v2=1088}
00:37:44: Triangle 546 = {indexSet=0, vertexSet=0, v0=1094, v1=1095, v2=1092}
00:37:44: Triangle 547 = {indexSet=0, vertexSet=0, v0=1095, v1=1093, v2=1092}
00:37:44: Triangle 548 = {indexSet=0, vertexSet=0, v0=1098, v1=1099, v2=1096}
00:37:44: Triangle 549 = {indexSet=0, vertexSet=0, v0=1099, v1=1097, v2=1096}
00:37:44: Triangle 550 = {indexSet=0, vertexSet=0, v0=1102, v1=1103, v2=1100}
00:37:44: Triangle 551 = {indexSet=0, vertexSet=0, v0=1103, v1=1101, v2=1100}
00:37:44: Triangle 552 = {indexSet=0, vertexSet=0, v0=1106, v1=1107, v2=1104}
00:37:44: Triangle 553 = {indexSet=0, vertexSet=0, v0=1107, v1=1105, v2=1104}
00:37:44: Triangle 554 = {indexSet=0, vertexSet=0, v0=1110, v1=1111, v2=1108}
00:37:44: Triangle 555 = {indexSet=0, vertexSet=0, v0=1111, v1=1109, v2=1108}
00:37:44: Triangle 556 = {indexSet=0, vertexSet=0, v0=1114, v1=1115, v2=1112}
00:37:44: Triangle 557 = {indexSet=0, vertexSet=0, v0=1115, v1=1113, v2=1112}
00:37:44: Triangle 558 = {indexSet=0, vertexSet=0, v0=1118, v1=1119, v2=1116}
00:37:44: Triangle 559 = {indexSet=0, vertexSet=0, v0=1119, v1=1117, v2=1116}
00:37:44: Triangle 560 = {indexSet=0, vertexSet=0, v0=1122, v1=1123, v2=1120}
00:37:44: Triangle 561 = {indexSet=0, vertexSet=0, v0=1123, v1=1121, v2=1120}
00:37:44: Triangle 562 = {indexSet=0, vertexSet=0, v0=1126, v1=1127, v2=1124}
00:37:44: Triangle 563 = {indexSet=0, vertexSet=0, v0=1127, v1=1125, v2=1124}
00:37:44: Triangle 564 = {indexSet=0, vertexSet=0, v0=1130, v1=1131, v2=1128}
00:37:44: Triangle 565 = {indexSet=0, vertexSet=0, v0=1131, v1=1129, v2=1128}
00:37:44: Triangle 566 = {indexSet=0, vertexSet=0, v0=1134, v1=1135, v2=1132}
00:37:44: Triangle 567 = {indexSet=0, vertexSet=0, v0=1135, v1=1133, v2=1132}
00:37:44: Triangle 568 = {indexSet=0, vertexSet=0, v0=1138, v1=1139, v2=1136}
00:37:44: Triangle 569 = {indexSet=0, vertexSet=0, v0=1139, v1=1137, v2=1136}
00:37:44: Triangle 570 = {indexSet=0, vertexSet=0, v0=1142, v1=1143, v2=1140}
00:37:44: Triangle 571 = {indexSet=0, vertexSet=0, v0=1143, v1=1141, v2=1140}
00:37:44: Triangle 572 = {indexSet=0, vertexSet=0, v0=1146, v1=1147, v2=1144}
00:37:44: Triangle 573 = {indexSet=0, vertexSet=0, v0=1147, v1=1145, v2=1144}
00:37:44: Triangle 574 = {indexSet=0, vertexSet=0, v0=1150, v1=1151, v2=1148}
00:37:44: Triangle 575 = {indexSet=0, vertexSet=0, v0=1151, v1=1149, v2=1148}
00:37:44: Triangle 576 = {indexSet=0, vertexSet=0, v0=1154, v1=1155, v2=1152}
00:37:44: Triangle 577 = {indexSet=0, vertexSet=0, v0=1155, v1=1153, v2=1152}
00:37:44: Edge Group vertexSet=0
00:37:44: Edge 0 = {
  tri0=0, 
  tri1=35, 
  v0=2, 
  v1=3, 
  degenerate=false 
}
00:37:44: Edge 1 = {
  tri0=0, 
  tri1=1, 
  v0=3, 
  v1=0, 
  degenerate=false 
}
00:37:44: Edge 2 = {
  tri0=0, 
  tri1=4294967295, 
  v0=0, 
  v1=2, 
  degenerate=true 
}
00:37:44: Edge 3 = {
  tri0=1, 
  tri1=2, 
  v0=3, 
  v1=1, 
  degenerate=false 
}
00:37:44: Edge 4 = {
  tri0=1, 
  tri1=4294967295, 
  v0=1, 
  v1=0, 
  degenerate=true 
}
00:37:44: Edge 5 = {
  tri0=2, 
  tri1=37, 
  v0=6, 
  v1=7, 
  degenerate=false 
}
00:37:44: Edge 6 = {
  tri0=2, 
  tri1=3, 
  v0=7, 
  v1=4, 
  degenerate=false 
}
00:37:44: Edge 7 = {
  tri0=3, 
  tri1=4, 
  v0=7, 
  v1=5, 
  degenerate=false 
}
00:37:44: Edge 8 = {
  tri0=3, 
  tri1=4294967295, 
  v0=5, 
  v1=4, 
  degenerate=true 
}
00:37:44: Edge 9 = {
  tri0=4, 
  tri1=39, 
  v0=10, 
  v1=11, 
  degenerate=false 
}
00:37:44: Edge 10 = {
  tri0=4, 
  tri1=5, 
  v0=11, 
  v1=8, 
  degenerate=false 
}
00:37:44: Edge 11 = {
  tri0=5, 
  tri1=6, 
  v0=11, 
  v1=9, 
  degenerate=false 
}
00:37:44: Edge 12 = {
  tri0=5, 
  tri1=4294967295, 
  v0=9, 
  v1=8, 
  degenerate=true 
}
00:37:44: Edge 13 = {
  tri0=6, 
  tri1=41, 
  v0=14, 
  v1=15, 
  degenerate=false 
}
00:37:44: Edge 14 = {
  tri0=6, 
  tri1=7, 
  v0=15, 
  v1=12, 
  degenerate=false 
}
00:37:44: Edge 15 = {
  tri0=7, 
